pathway	new_bp	new_mf	new_cc	new_complex	new_total	deepened_bp	deepened_mf	deepened_cc	deepened_complex	deepened_total
Formation_of_ATP_by_chemiosmotic_coupling	0	1	0	7	8	5	1	0	0	6
NoRC_negatively_regulates_rRNA_expression	0	3	0	4	7	0	0	0	0	0
Formation_of_a_pool_of_free_40S_subunits	0	3	0	0	3	0	0	0	0	0
Signaling_by_FGFR_in_disease	0	0	0	0	0	0	0	0	0	0
RNA_Polymerase_III_Chain_Elongation	0	4	0	0	4	1	0	0	0	1
Butyrate_Response_Factor_1_(BRF1)_binds_and_destabilizes_mRNA	0	2	0	0	2	0	2	0	0	2
POLB-Dependent_Long_Patch_Base_Excision_Repair	0	1	0	5	6	0	0	0	0	0
Antagonism_of_Activin_by_Follistatin	0	2	0	0	2	0	0	0	0	0
Gap_junction_trafficking	0	0	0	0	0	0	0	0	0	0
DNA_Replication_Pre-Initiation	0	0	0	0	0	0	0	0	0	0
Metabolism_of_ingested_MeSeO2H_into_MeSeH	0	0	0	0	0	1	0	0	0	1
RAB_geranylgeranylation	0	3	0	1	4	0	0	0	0	0
The_canonical_retinoid_cycle_in_rods_(twilight_vision)	1	1	0	6	8	1	5	0	0	6
Retinoid_cycle_disease_events	0	0	0	0	0	0	0	0	0	0
Mitochondrial_Fatty_Acid_Beta-Oxidation	0	1	0	0	1	5	0	0	0	5
Regulation_of_KIT_signaling	0	6	0	1	7	0	0	0	0	0
Immunoregulatory_interactions_between_a_Lymphoid_and_a_non-Lymphoid_cell	0	27	0	0	27	0	0	0	0	0
Interleukin-1_signaling	0	27	0	15	42	0	0	0	0	0
Synthesis_of_Ketone_Bodies	0	0	0	0	0	1	0	0	0	1
WNT5A-dependent_internalization_of_FZD2,_FZD5_and_ROR2	0	2	0	0	2	0	0	0	0	0
C-type_lectin_receptors_(CLRs)	0	0	0	0	0	0	0	0	0	0
Defective_SLC26A3_causes_congenital_secretory_chloride_diarrhea_1_(DIAR1)	0	0	0	0	0	0	0	0	0	0
Biosynthesis_of_DPAn-3_SPMs	0	0	0	0	0	1	0	0	0	1
Tolerance_of_reactive_oxygen_produced_by_macrophages	0	0	0	1	1	0	0	0	0	0
MGMT-mediated_DNA_damage_reversal	0	0	0	0	0	0	0	0	0	0
cGMP_effects	0	1	0	3	4	0	0	0	0	0
Serotonin_and_melatonin_biosynthesis	0	0	0	1	1	1	0	0	0	1
Pausing_and_recovery_of_Tat-mediated_HIV_elongation	0	1	0	0	1	0	0	0	0	0
Regulation_of_beta-cell_development	0	0	0	0	0	0	0	0	0	0
FGFR4_ligand_binding_and_activation	0	5	0	1	6	0	0	0	0	0
Metalloprotease_DUBs	0	1	0	3	4	0	0	0	0	0
Defective_LFNG_causes_SCDO3	0	0	0	0	0	0	0	0	0	0
Mitochondrial_translation	0	0	0	0	0	0	0	0	0	0
AXIN_mutants_destabilize_the_destruction_complex,_activating_WNT_signaling	0	0	0	0	0	0	0	0	0	0
Signaling_by_Nuclear_Receptors	0	0	0	0	0	0	0	0	0	0
Positive_epigenetic_regulation_of_rRNA_expression	0	0	0	0	0	0	0	0	0	0
Cation-coupled_Chloride_cotransporters	0	0	0	2	2	0	0	0	0	0
Plus-strand_DNA_synthesis	0	0	0	4	4	0	0	0	0	0
GSD_0	0	0	0	0	0	0	0	0	0	0
Nucleotide_metabolism	0	0	0	0	0	0	0	0	0	0
SUMOylation_of_transcription_factors	0	1	0	9	10	0	8	0	0	8
Synthesis_of_12-eicosatetraenoic_acid_derivatives	0	0	0	1	1	1	0	0	0	1
Negative_regulation_of_TCF-dependent_signaling_by_DVL-interacting_proteins	0	2	0	0	2	0	0	0	0	0
Defective_SLC26A4_causes_Pendred_syndrome_(PDS)	0	0	0	0	0	0	0	0	0	0
Initial_triggering_of_complement	0	5	0	2	7	0	0	0	0	0
Mitotic_Spindle_Checkpoint	0	0	0	0	0	0	0	0	0	0
Defective_OPLAH_causes_5-oxoprolinase_deficiency_(OPLAHD)	0	0	0	0	0	0	0	0	0	0
Dissolution_of_Fibrin_Clot	0	0	0	8	8	0	0	0	0	0
Citric_acid_cycle_(TCA_cycle)	0	0	0	12	12	3	3	0	0	6
Homology_Directed_Repair	0	0	0	0	0	0	0	0	0	0
SUMOylation_of_DNA_methylation_proteins	0	0	0	4	4	0	3	0	0	3
Phosphate_bond_hydrolysis_by_NUDT_proteins	0	0	0	3	3	1	0	0	0	1
Defective_MAT1A_causes_Methionine_adenosyltransferase_deficiency_(MATD)	0	0	0	0	0	0	0	0	0	0
Signaling_by_Activin	0	8	0	5	13	0	0	0	0	0
XBP1(S)_activates_chaperone_genes	0	0	0	0	0	0	1	0	0	1
HS-GAG_biosynthesis	0	1	0	12	13	2	0	0	0	2
ABC-family_proteins_mediated_transport	0	3	0	6	9	1	0	0	0	1
Conjugation_of_benzoate_with_glycine	0	0	0	2	2	1	0	0	0	1
Interleukin_receptor_SHC_signaling	0	2	0	1	3	0	1	0	0	1
Opioid_Signalling	0	1	0	1	2	0	0	0	0	0
Lysosome_Vesicle_Biogenesis	0	5	0	2	7	0	1	0	0	1
Kandutsch-Russell_pathway	0	0	0	0	0	1	0	0	0	1
Regulation_of_TP53_Activity_through_Phosphorylation	0	11	0	18	29	1	14	0	0	15
HSF1-dependent_transactivation	0	0	0	2	2	0	2	0	0	2
Minus-strand_DNA_synthesis	0	1	0	6	7	1	0	0	0	1
NOSTRIN_mediated_eNOS_trafficking	0	0	0	0	0	0	0	0	0	0
Cell_surface_interactions_at_the_vascular_wall	0	17	0	3	20	0	0	0	0	0
Generic_Transcription_Pathway	0	1	0	0	1	0	0	0	0	0
Defensins	0	3	0	0	3	0	0	0	0	0
HDR_through_MMEJ_(alt-NHEJ)	0	3	0	5	8	0	0	0	0	0
MASTL_Facilitates_Mitotic_Progression	0	1	0	2	3	0	0	0	0	0
VEGF_ligand-receptor_interactions	0	4	0	0	4	0	0	0	0	0
PLC_beta_mediated_events	0	3	0	11	14	1	1	0	0	2
Activation_of_the_mRNA_upon_binding_of_the_cap-binding_complex_and_eIFs,_and_subsequent_binding_to_43S	0	6	0	1	7	0	0	0	0	0
FGFR1_mutant_receptor_activation	0	0	0	0	0	0	0	0	0	0
TRIF-mediated_programmed_cell_death	0	2	0	1	3	1	1	0	0	2
Loss_of_MECP2_binding_ability_to_the_NCoR-SMRT_complex	0	0	0	0	0	0	0	0	0	0
Defective_LMBRD1_causes_methylmalonic_aciduria_and_homocystinuria_type_cblF	0	0	0	0	0	0	0	0	0	0
Chondroitin_sulfate_biosynthesis	0	0	0	8	8	2	0	0	0	2
CREB3_factors_activate_genes	5	0	0	0	5	4	0	0	0	4
Inhibition_of_IFN-beta	0	0	0	0	0	0	0	0	0	0
Cellular_Senescence	0	0	0	0	0	0	0	0	0	0
ZBP1(DAI)_mediated_induction_of_type_I_IFNs	0	1	0	0	1	0	0	0	0	0
Activated_NTRK3_signals_through_PI3K	0	2	0	3	5	0	0	0	0	0
Diseases_of_metabolism	0	0	0	0	0	0	0	0	0	0
Pyruvate_metabolism	0	0	0	11	11	1	1	0	0	2
Inhibition_of_voltage_gated_Ca2+_channels_via_Gbeta-gamma_subunits	0	0	0	1	1	0	0	0	0	0
Nonsense-Mediated_Decay_(NMD)	0	0	0	0	0	0	0	0	0	0
The_retinoid_cycle_in_cones_(daylight_vision)	0	1	0	1	2	1	2	0	0	3
Intestinal_absorption	0	0	0	0	0	0	0	0	0	0
Tetrahydrobiopterin_(BH4)_synthesis,_recycling,_salvage_and_regulation	0	4	0	2	6	0	0	0	0	0
Sperm_Motility_And_Taxes	0	1	0	1	2	0	0	0	0	0
TRKA_activation_by_NGF	0	1	0	1	2	0	1	0	0	1
IRF3_mediated_activation_of_type_1_IFN	1	2	0	0	3	0	0	0	0	0
Loss_of_function_of_MECP2_in_Rett_syndrome	0	0	0	0	0	0	0	0	0	0
DARPP-32_events	0	2	0	12	14	0	3	0	0	3
Defective_ABCA12_causes_autosomal_recessive_congenital_ichthyosis_type_4B	0	0	0	0	0	0	0	0	0	0
Loss_of_proteins_required_for_interphase_microtubule_organization from_the_centrosome	0	1	0	0	1	0	0	0	0	0
Defective_SLC11A2_causes_hypochromic_microcytic_anemia,_with_iron_overload_1_(AHMIO1)	0	0	0	0	0	0	0	0	0	0
Fructose_biosynthesis	0	0	0	0	0	1	0	0	0	1
Activation_of_DNA_fragmentation_factor	1	4	0	3	8	0	0	0	0	0
Retrograde_neurotrophin_signalling	0	1	0	1	2	0	0	0	0	0
Inhibition_of_Signaling_by_Overexpressed_EGFR	0	1	0	0	1	0	0	0	0	0
Synthesis,_secretion,_and_inactivation_of_Glucagon-like_Peptide-1_(GLP-1)	0	0	0	1	1	0	0	0	0	0
Binding_and_Uptake_of_Ligands_by_Scavenger_Receptors	0	0	0	0	0	0	0	0	0	0
Regulation_of_gap_junction_activity	0	0	0	0	0	0	0	0	0	0
Relaxin_receptors	0	5	0	0	5	0	0	0	0	0
Signaling_by_FGFR1_amplification_mutants	0	1	0	0	1	0	0	0	0	0
Proline_catabolism	0	0	0	0	0	1	0	0	0	1
Apoptotic_execution_phase	1	0	0	2	3	2	1	0	0	3
Cell_Cycle,_Mitotic	0	0	0	0	0	0	0	0	0	0
Plasma_lipoprotein_remodeling	0	0	0	0	0	0	0	0	0	0
Biosynthesis_of_protectins	0	0	0	1	1	2	0	0	0	2
Intestinal_hexose_absorption	0	0	0	0	0	0	0	0	0	0
IKBKB_deficiency_causes_SCID	0	0	0	0	0	0	0	0	0	0
Clearance_of_dopamine	0	0	0	0	0	0	0	0	0	0
InlB-mediated_entry_of_Listeria_monocytogenes_into_host_cell	0	3	0	3	6	0	0	0	0	0
Vitamin_B1_(thiamin)_metabolism	0	0	0	1	1	1	0	0	0	1
Defective_CYP4F22_causes_Ichthyosis,_congenital,_autosomal_recessive_5_(ARCI5)	0	0	0	0	0	0	0	0	0	0
Nicotinamide_salvaging	0	0	0	2	2	1	0	0	0	1
Factors_involved_in_megakaryocyte_development_and_platelet_production	0	13	0	0	13	1	0	0	0	1
Deadenylation_of_mRNA	0	2	0	4	6	1	0	0	0	1
Passive_transport_by_Aquaporins	0	0	0	6	6	0	0	0	0	0
Dopamine_Neurotransmitter_Release_Cycle	0	1	0	0	1	0	3	0	0	3
Dectin-1_mediated_noncanonical_NF-kB_signaling	0	3	0	5	8	0	0	0	0	0
Constitutive_Signaling_by_AKT1_E17K_in_Cancer	1	0	0	2	3	2	0	0	0	2
cRNA_Synthesis	0	0	0	2	2	0	0	0	0	0
Translation	0	0	0	0	0	0	0	0	0	0
Activation_of_Matrix_Metalloproteinases	0	1	0	10	11	0	0	0	0	0
Transport_of_the_SLBP_independent_Mature_mRNA	0	2	0	0	2	0	0	0	0	0
Insulin-like_Growth_Factor-2_mRNA_Binding_Proteins_(IGF2BPs-IMPs-VICKZs)_bind_RNA	0	1	0	0	1	0	0	0	0	0
Prostacyclin_signalling_through_prostacyclin_receptor	0	5	0	2	7	0	1	0	0	1
Hyaluronan_metabolism	0	0	0	0	0	0	0	0	0	0
Fanconi_Anemia_Pathway	0	3	0	12	15	1	0	0	0	1
N-Glycan_antennae_elongation	0	0	0	3	3	0	0	0	0	0
Degradation_of_the_extracellular_matrix	0	2	0	27	29	0	0	0	0	0
Defective_B4GALT1_causes_B4GALT1-CDG_(CDG-2d)	0	0	0	0	0	0	0	0	0	0
S_Phase	0	0	0	0	0	0	0	0	0	0
Rhesus_glycoproteins_mediate_ammonium_transport.	0	0	0	0	0	0	0	0	0	0
Electric_Transmission_Across_Gap_Junctions	0	0	0	2	2	0	0	0	0	0
RORA_activates_gene_expression	0	2	0	0	2	0	0	0	0	0
Tandem_of_pore_domain_in_a_weak_inwardly_rectifying_K+_channels_(TWIK)	0	0	0	1	1	0	0	0	0	0
Defective_SLC17A5_causes_Salla_disease_(SD)_and_ISSD	0	0	0	0	0	0	0	0	0	0
Loss_of_Function_of_SMAD2-3_in_Cancer	0	0	0	0	0	0	0	0	0	0
Downregulation_of_SMAD2-3:SMAD4_transcriptional_activity	0	5	0	20	25	0	0	0	0	0
G2-M_DNA_replication_checkpoint	0	2	0	1	3	0	0	0	0	0
Cam-PDE_1_activation	0	1	0	3	4	0	1	0	0	1
Attachment_of_GPI_anchor_to_uPAR	0	0	0	2	2	1	0	0	0	1
CLEC7A-inflammasome_pathway	0	0	0	1	1	0	0	0	0	0
Pyrimidine_salvage	0	0	0	1	1	1	0	0	0	1
GRB2:SOS_provides_linkage_to_MAPK_signaling_for_Integrins	0	0	0	1	1	0	0	0	0	0
Defective_SLC24A5_causes_oculocutaneous_albinism_6_(OCA6)	0	0	0	0	0	0	0	0	0	0
TP53_Regulates_Transcription_of_Genes_Involved_in_Cytochrome_C_Release	0	6	0	3	9	2	8	0	0	10
MPS_IX_-_Natowicz_syndrome	0	0	0	0	0	0	0	0	0	0
Notch-HLH_transcription_pathway	0	1	0	0	1	0	0	0	0	0
Laminin_interactions	0	12	0	0	12	0	0	0	0	0
Innate_Immune_System	0	0	0	0	0	0	0	0	0	0
Assembly_of_Viral_Components_at_the_Budding_Site	0	0	0	0	0	2	0	0	0	2
CREB_phosphorylation	0	0	0	4	4	0	0	0	0	0
PRC2_methylates_histones_and_DNA	0	2	0	2	4	0	0	0	0	0
Metabolism_of_steroids	0	0	0	0	0	0	0	0	0	0
Synthesis_of_PIPs_at_the_Golgi_membrane	0	1	0	7	8	4	0	0	0	4
RHO_GTPases_activate_PAKs	0	4	0	17	21	0	11	0	0	11
Sphingolipid_de_novo_biosynthesis	0	3	0	10	13	1	0	0	0	1
Defective_CUBN_causes_hereditary_megaloblastic_anemia_1	0	0	0	0	0	0	0	0	0	0
Class_B-2_(Secretin_family_receptors)	0	7	0	0	7	0	0	0	0	0
Purine_salvage	0	0	0	3	3	1	0	0	0	1
Influenza_Infection	0	0	0	0	0	0	0	0	0	0
Defective_ACTH_causes_Obesity_and_Pro-opiomelanocortinin_deficiency_(POMCD)	0	0	0	0	0	0	0	0	0	0
Highly_calcium_permeable_postsynaptic_nicotinic_acetylcholine_receptors	0	1	0	1	2	0	0	0	0	0
Trafficking_and_processing_of_endosomal_TLR	0	1	0	3	4	0	0	0	0	0
IRAK1_recruits_IKK_complex_upon_TLR7-8_or_9_stimulation	0	3	0	2	5	0	0	0	0	0
EGFR_Transactivation_by_Gastrin	0	1	0	2	3	1	2	0	0	3
Peptide_hormone_metabolism	0	0	0	0	0	0	0	0	0	0
Signaling_by_Non-Receptor_Tyrosine_Kinases	0	0	0	0	0	0	0	0	0	0
Fructose_metabolism	0	0	0	0	0	0	0	0	0	0
Stimuli-sensing_channels	0	1	0	14	15	0	2	0	0	2
JNK_(c-Jun_kinases)_phosphorylation_and_activation_mediated_by_activated_human_TAK1	0	1	0	5	6	1	0	0	0	1
IRS_activation	0	3	0	2	5	0	2	0	0	2
Circadian_Clock	0	20	0	3	23	0	1	0	0	1
Defects_in_biotin_(Btn)_metabolism	0	0	0	0	0	0	0	0	0	0
Degradation_of_GLI2_by_the_proteasome	0	2	0	3	5	0	0	0	0	0
KSRP_(KHSRP)_binds_and_destabilizes_mRNA	0	2	0	1	3	0	0	0	0	0
Intrinsic_Pathway_of_Fibrin_Clot_Formation	0	1	0	7	8	2	2	0	0	4
Interactions_of_Tat_with_host_cellular_proteins	0	0	0	0	0	0	0	0	0	0
Constitutive_Signaling_by_Ligand-Responsive_EGFR_Cancer_Variants	0	5	0	10	15	0	2	0	0	2
Acetylcholine_binding_and_downstream_events	0	0	0	0	0	0	0	0	0	0
FGFR3c_ligand_binding_and_activation	0	5	0	1	6	1	0	0	0	1
Disease	0	0	0	0	0	0	0	0	0	0
Synthesis_of_dolichyl-phosphate-glucose	0	0	0	0	0	1	0	0	0	1
PI3K-AKT_Signaling	0	21	0	32	53	2	0	0	0	2
Termination_of_translesion_DNA_synthesis	0	3	0	8	11	0	0	0	0	0
Deregulated_CDK5_triggers_multiple_neurodegenerative_pathways_in_Alzheimer's_disease_models	1	3	0	11	15	0	0	0	0	0
FRS-mediated_FGFR2_signaling	0	6	0	6	12	0	3	0	0	3
Phase_I_-_Functionalization_of_compounds	0	0	0	2	2	1	0	0	0	1
Assembly_of_the_ORC_complex_at_the_origin_of_replication	0	1	0	0	1	0	0	0	0	0
Orexin_and_neuropeptides_FF_and_QRFP_bind_to_their_respective_receptors	0	1	0	0	1	0	0	0	0	0
APC-C:Cdc20_mediated_degradation_of_Cyclin_B	0	2	0	2	4	0	0	0	0	0
DDX58-IFIH1-mediated_induction_of_interferon-alpha-beta	0	1	0	2	3	0	0	0	0	0
Hedgehog_'off'_state	2	7	0	6	15	0	4	0	0	4
PTK6_Regulates_RHO_GTPases,_RAS_GTPase_and_MAP_kinases	0	13	0	7	20	0	1	0	0	1
Synthesis_of_IPs_in_the_nucleus	7	0	0	5	12	1	0	0	0	1
Synthesis_of_IP3_and_IP4_in_the_cytosol	3	1	0	11	15	1	0	0	0	1
Energy_dependent_regulation_of_mTOR_by_LKB1-AMPK	0	2	0	9	11	0	3	0	0	3
Nef_mediated_downregulation_of_CD28_cell_surface_expression	0	0	0	0	0	0	0	0	0	0
Cytochrome_P450_-_arranged_by_substrate_type	0	0	0	0	0	0	0	0	0	0
Conjugation_of_carboxylic_acids	0	0	0	0	0	0	0	0	0	0
Bicarbonate_transporters	0	0	0	3	3	0	0	0	0	0
Diseases_of_Immune_System	0	0	0	0	0	0	0	0	0	0
Glucagon_signaling_in_metabolic_regulation	0	7	0	5	12	0	1	0	0	1
Activation_of_GABAB_receptors	0	0	0	0	0	0	0	0	0	0
APC-C-mediated_degradation_of_cell_cycle_proteins	0	0	0	0	0	0	0	0	0	0
Glycogen_metabolism	0	0	0	0	0	0	0	0	0	0
Basigin_interactions	0	3	0	0	3	0	0	0	0	0
Metabolism_of_vitamin_K	0	0	0	0	0	1	1	0	0	2
Vitamin_B5_(pantothenate)_metabolism	0	0	0	4	4	1	0	0	0	1
Signaling_by_NTRK3_(TRKC)	0	0	0	2	2	0	0	0	0	0
Noncanonical_activation_of_NOTCH3	0	0	0	1	1	0	0	0	0	0
Unfolded_Protein_Response_(UPR)	0	0	0	0	0	0	0	0	0	0
Asymmetric_localization_of_PCP_proteins	0	3	0	2	5	0	0	0	0	0
Defective_CYP2R1_causes_Rickets_vitamin_D-dependent_1B_(VDDR1B)	0	0	0	0	0	0	0	0	0	0
Defective_CYP19A1_causes_Aromatase_excess_syndrome_(AEXS)	0	0	0	0	0	0	0	0	0	0
DNA_Damage-Telomere_Stress_Induced_Senescence	2	10	0	6	18	0	1	0	0	1
Synthesis_of_BMP	0	0	0	3	3	2	0	0	0	2
PTK6_Regulates_RTKs_and_Their_Effectors_AKT1_and_DOK1	0	0	0	4	4	0	0	0	0	0
Defective_CYP17A1_causes_Adrenal_hyperplasia_5_(AH5)	0	0	0	0	0	0	0	0	0	0
Lactose_synthesis	0	0	0	1	1	1	0	0	0	1
Fusion_and_Uncoating_of_the_Influenza_Virion	0	0	0	0	0	0	0	0	0	0
Josephin_domain_DUBs	0	1	0	2	3	0	0	0	0	0
Aquaporin-mediated_transport	0	0	0	0	0	0	0	0	0	0
SCN4	0	0	0	0	0	0	0	0	0	0
Retinoid_metabolism_disease_events	0	0	0	0	0	0	0	0	0	0
Interaction_between_L1_and_Ankyrins	0	3	0	0	3	0	0	0	0	0
Resolution_of_D-loop_Structures_through_Holliday_Junction_Intermediates	0	3	0	3	6	1	0	0	0	1
Degradation_of_GLI1_by_the_proteasome	0	2	0	5	7	0	0	0	0	0
TRAF6_mediated_NF-kB_activation	0	2	0	3	5	0	0	0	0	0
Adrenaline,noradrenaline_inhibits_insulin_secretion	0	5	0	0	5	0	0	0	0	0
Arachidonic_acid_metabolism	0	0	0	8	8	1	0	0	0	1
TGFBR2_Kinase_Domain_Mutants_in_Cancer	0	2	0	0	2	0	0	0	0	0
Cleavage_of_Growing_Transcript_in_the_Termination_Region	0	5	0	2	7	0	0	0	0	0
FGFR1c_ligand_binding_and_activation	0	6	0	1	7	0	1	0	0	1
Inhibition_of_PKR	0	0	0	0	0	0	0	0	0	0
Synthesis_And_Processing_Of_GAG,_GAGPOL_Polyproteins	0	0	0	0	0	0	0	0	0	0
Transcriptional_regulation_by_small_RNAs	0	2	0	0	2	0	0	0	0	0
Activated_NTRK2_signals_through_PI3K	0	1	0	1	2	0	0	0	0	0
Loss_of_phosphorylation_of_MECP2_at_T308	0	0	0	0	0	0	0	0	0	0
Biotin_transport_and_metabolism	0	1	0	1	2	2	0	0	0	2
Synthesis_of_bile_acids_and_bile_salts_via_27-hydroxycholesterol	0	0	0	4	4	3	0	0	0	3
Termination_of_O-glycan_biosynthesis	0	0	0	2	2	1	0	0	0	1
Metabolism_of_steroid_hormones	0	0	0	0	0	0	0	0	0	0
Processing_of_Capped_Intronless_Pre-mRNA	0	0	0	0	0	0	0	0	0	0
HDACs_deacetylate_histones	0	0	0	2	2	0	0	0	0	0
Dectin-2_family	0	5	0	3	8	0	0	0	0	0
